age,income,employment_years,education_level,marital_status,home_ownership,num_dependents,zip_code_region,loan_amount,credit_score,cred_hist_length,num_existing_loans,total_debt,checking_acc_balance,savings_acc_balance,previous_defaults,credit_card_utilization,num_late_payments_last_year,inquiries_last_6_months,has_co_signer,loan_purpose,debt_to_income_ratio,target_default
41,51881,1,0,2,2,1,1,43485,769,23,1,88948,907,12092,0,0.14157249139281336,8,7,0,1,1.7144619417513156,0
52,102594,3,2,0,2,1,2,46369,491,5,2,22483,8507,31100,0,0.16050312793241428,6,8,1,3,0.2191453691249001,0
61,44472,20,3,1,0,1,1,46871,643,22,1,88110,13573,16621,0,0.8669346539457987,1,8,0,0,1.9812466270912035,0
62,126882,38,0,2,0,3,1,46798,577,3,2,6405,9710,36123,0,0.12357809563038868,5,3,1,3,0.05047997351870242,0
51,120462,33,3,0,1,4,0,3774,654,6,2,55983,18318,7904,0,0.38469407304656844,3,4,0,3,0.46473576729591076,0
20,71813,29,3,1,1,0,3,10017,828,23,1,25528,5951,22985,0,0.3342746462890308,7,9,0,0,0.35547881302828177,0
54,120368,5,3,0,1,4,2,26700,385,14,4,70109,4344,1158,0,0.8654556667389702,11,6,1,3,0.5824554698923302,1
60,146731,16,2,1,0,4,2,26144,616,24,0,52546,7426,33362,0,0.4776935006942916,7,5,1,3,0.3581111012669443,0
57,56021,38,2,1,1,1,2,30910,636,2,4,2734,9993,18134,0,0.9964464173481377,0,8,0,1,0.04880312739865408,0
43,74131,24,2,1,1,1,3,43918,444,18,0,81309,6334,16786,1,0.7370547463031447,7,1,1,3,1.0968285872307133,1
40,44087,4,2,1,0,4,2,37507,614,6,1,73667,19006,25397,0,0.8509235754042856,9,7,1,1,1.6709460838796018,0
61,32828,4,0,0,1,1,2,48679,524,24,3,55511,9048,10427,0,0.09867226602667489,6,1,0,0,1.690965029852565,0
56,81610,19,1,0,0,3,3,27685,722,5,4,12561,10068,10494,0,0.25310225526489594,0,1,0,3,0.153914961401789,0
32,116664,15,1,0,0,0,0,25402,353,14,2,49753,17909,7490,0,0.13544619557182824,2,2,0,0,0.42646403346362205,0
66,143619,36,1,0,2,4,2,38232,367,17,4,89854,1416,26273,0,0.4636219724005597,4,3,1,0,0.6256414541251506,0
21,21401,39,0,0,2,0,3,31063,633,11,1,45167,1794,28504,0,0.7182874881619098,2,5,0,2,2.110508854726415,0
46,105179,8,1,1,0,3,1,25125,376,1,3,89740,2720,14760,1,0.16906356820300017,2,5,1,3,0.8532121431084152,0
39,35193,4,0,2,0,1,3,46149,838,10,3,59296,6826,38302,0,0.1301685445697388,0,1,0,3,1.6848805160117069,0
42,112389,1,0,2,2,2,1,25020,454,9,4,95398,6795,5286,0,0.6146087487804404,7,5,1,1,0.8488197243502478,0
30,64864,8,0,0,1,3,3,32703,371,20,4,64565,5076,1613,0,0.23031275376342397,8,7,1,1,0.9953903552047361,0
35,40307,35,1,0,1,2,2,32769,800,12,4,76886,15462,45540,0,0.47932507175374095,4,4,0,2,1.9075098618106037,0
50,122518,21,3,2,1,0,0,14746,746,26,1,31138,6369,22963,0,0.05111772772771772,0,0,0,2,0.2541504105519189,0
33,39611,21,1,1,0,4,0,5094,658,1,0,82955,8544,32430,0,0.6806128120674648,0,7,1,3,2.0942414985736284,0
62,63791,21,1,0,2,1,2,3930,576,27,0,24384,11423,38419,0,0.5413163816420536,8,5,0,3,0.38224827953786583,0
59,31950,33,2,1,1,3,1,34531,612,24,2,97516,9619,3552,0,0.6474228989586328,0,1,0,2,3.0521439749608765,0
61,96240,28,0,2,2,1,3,31755,404,18,1,31197,5826,44638,0,0.27540638005974605,8,6,1,3,0.3241583541147132,0
19,128647,37,3,2,2,2,2,31105,394,12,3,84120,2192,23622,0,0.2786029753615311,2,7,1,3,0.6538823291643023,1
52,97403,32,2,0,0,2,3,12552,518,2,2,96337,19920,48829,0,0.8013605330907582,2,1,0,3,0.9890557785694486,0
59,22745,17,3,1,1,4,2,37218,427,1,3,7614,15250,4996,0,0.7185623129848262,3,0,0,2,0.3347548911848758,0
51,75243,6,3,0,2,2,2,20779,499,1,3,31050,2320,34232,0,0.5797286511986146,4,5,0,2,0.4126629719708146,0
47,23866,0,0,2,0,4,3,30000,631,25,4,7969,16917,39050,0,0.6281434757820805,5,5,0,0,0.3339059750272354,0
30,52245,32,1,1,0,3,0,21103,846,29,3,48271,9409,39013,0,0.09404417950110544,5,7,0,1,0.9239353048138578,0
30,64724,0,0,0,0,4,0,15102,591,1,3,6992,15529,39379,0,0.8561713044512536,9,6,1,0,0.10802793399666276,0
35,148681,23,0,0,1,2,1,2861,365,22,1,2471,14795,31002,0,0.7699070330116626,8,7,0,3,0.01661947390722419,0
49,91354,3,2,0,1,0,3,44574,703,12,4,46850,11180,35868,0,0.5904915338234477,0,9,1,3,0.5128401602557086,0
49,71374,3,0,2,0,4,1,33682,445,7,4,10144,15370,4113,0,0.9185951311009072,8,9,0,0,0.14212458318155072,0
52,134397,17,1,0,1,1,2,14283,829,4,2,92205,18363,26532,0,0.1686379076993998,3,4,0,0,0.6860644210808277,0
56,137480,26,3,1,1,0,1,26597,701,21,4,64694,18460,36861,0,0.6866573860341668,6,1,0,0,0.4705702647657841,0
63,144577,31,0,0,2,4,2,13436,424,20,0,83132,11268,8124,0,0.9629817776521609,5,4,1,3,0.5750015562641361,0
69,50116,32,3,2,0,1,3,29424,813,4,1,13034,10136,21235,0,0.3100089645699209,8,1,0,3,0.26007662223641154,0
46,101029,27,0,0,0,0,3,9890,631,26,2,13268,11291,25262,1,0.015292314067509527,1,8,1,0,0.1313286284136238,0
66,113574,35,3,2,1,4,3,49120,779,15,0,23125,6241,42996,0,0.7348674669691331,10,4,1,2,0.2036117421240777,0
46,40447,5,0,2,0,3,3,39297,697,1,3,29160,12549,3579,0,0.006980324456127063,1,0,0,1,0.7209434568694835,0
61,50431,15,2,1,0,1,1,49611,329,6,0,90180,12021,25619,0,0.872533649182167,6,8,0,1,1.7881858380757867,0
33,37908,33,3,1,0,3,2,9299,355,14,2,75676,4114,21829,0,0.05630125210356984,11,9,0,0,1.9963068481587,1
61,49336,22,0,0,1,2,0,42348,431,26,4,20532,14347,9571,0,0.6527647298718772,8,4,0,2,0.41616669369223286,0
64,60992,23,0,2,1,4,3,42384,530,14,1,65435,2584,20912,0,0.3771841444231504,4,0,1,1,1.0728456190975866,0
27,75350,12,2,2,1,4,3,12157,694,10,2,38392,9740,40334,0,0.20334065371673282,6,8,1,2,0.509515593895156,0
47,89561,17,2,1,2,1,2,30763,451,7,0,92625,1488,42001,1,0.898258399853829,10,8,0,1,1.0342113196592266,1
42,137254,12,2,1,0,4,0,33687,801,23,0,74686,13319,34341,0,0.7462458519268622,7,9,1,1,0.5441444329491308,0
56,71955,36,3,0,2,2,3,11191,805,24,2,68879,227,12663,0,0.3404405661432601,7,9,0,3,0.9572510596900841,0
37,81240,38,3,2,1,4,0,12767,685,23,2,24857,5242,22104,0,0.284153092857225,3,8,1,2,0.3059699655342196,0
22,40093,16,2,1,2,0,3,18911,832,22,2,83012,13401,42323,0,0.7360122941611393,9,5,0,1,2.070486119771531,0
18,26155,14,1,0,0,3,1,29629,747,12,4,997,14850,48277,0,0.8365707626063305,6,9,0,2,0.03811890651883005,0
47,66607,17,1,2,0,2,1,35794,425,24,2,2634,14094,41970,0,0.7158504642958095,0,9,1,0,0.03954539312684853,0
66,53487,22,0,2,1,2,0,27944,788,19,3,19333,16177,45771,1,0.6399892250357414,3,1,1,0,0.3614523155159198,0
20,133194,29,1,1,1,3,2,44726,745,9,1,71448,7315,17640,0,0.2279247251886488,11,6,1,2,0.5364205594846615,0
62,75668,33,0,0,2,3,2,35623,769,3,1,33166,15746,17511,1,0.8528039832764722,4,1,0,1,0.43830945710207747,0
31,40963,3,3,1,1,2,1,48831,648,4,3,57100,12988,32699,0,0.7496619834583749,9,3,1,0,1.3939408734711813,0
47,70124,2,3,0,2,3,2,48683,807,13,0,70328,13198,44654,0,0.5172742897664144,11,3,0,0,1.0029091323940449,0
67,72870,6,1,2,0,1,2,18981,756,10,0,93423,698,28892,0,0.5115877622667807,6,9,0,1,1.28205022643063,0
21,76547,17,3,0,0,3,2,6958,684,14,0,97862,437,1049,0,0.5691730278073464,11,6,0,0,1.278456373208617,0
35,84110,6,2,0,0,0,0,15705,747,6,0,526,15995,37951,0,0.8282763941786627,5,5,0,0,0.006253715372726192,0
54,73554,39,2,0,0,0,0,31636,414,28,4,12608,6180,2301,0,0.7422595488375575,3,9,1,1,0.17141148000108763,0
42,40936,5,1,0,0,1,2,43876,751,28,3,14970,9876,29497,0,0.8562449939458833,2,6,0,2,0.36569278874340433,0
65,136895,21,1,0,2,3,1,26152,418,8,1,30285,18537,49181,0,0.5072827716587224,10,5,0,2,0.22122794842762702,0
18,24426,0,0,1,0,0,2,39529,392,19,3,2753,12902,45065,1,0.6246490590182572,5,0,0,1,0.11270777040858102,0
63,108839,3,3,0,2,4,3,1688,820,29,1,65038,5278,44120,0,0.8545718068959796,9,3,1,1,0.5975615358465256,0
32,130816,28,0,0,0,3,1,26365,837,10,0,65389,959,31149,0,0.23232006017671536,11,2,1,2,0.49985475782778865,0
26,47606,20,0,2,2,1,0,30663,732,22,4,20526,10031,42130,0,0.444020680256224,4,6,1,1,0.4311641389740789,0
32,67832,25,2,0,2,3,3,40074,444,5,2,53307,7587,35966,0,0.620652236979387,11,6,0,2,0.7858680268899635,0
66,48151,13,2,2,2,2,2,38840,367,5,2,63378,8906,43705,0,0.9151462573581014,2,3,1,2,1.316234346119499,0
41,99303,8,2,1,1,2,2,18739,430,5,0,44758,14298,46698,0,0.015836011046124976,3,6,1,3,0.450721529057531,0
21,31308,11,2,1,2,0,1,11909,580,9,0,95310,9697,42501,0,0.21257315817322753,1,3,0,0,3.044269835185895,0
29,129781,5,0,0,2,2,1,13713,812,29,3,46647,19098,24889,0,0.2344505077612904,8,8,0,1,0.3594285758315932,0
54,82522,19,2,1,0,1,2,13614,300,23,4,45917,1347,2695,0,0.32661268026179424,6,2,1,3,0.5564213179515766,0
54,143523,23,3,0,2,0,2,43089,731,28,4,1586,5008,6645,0,0.2817866204206789,11,9,1,2,0.011050493649101538,0
60,65671,26,2,1,2,1,1,33561,690,9,3,24906,4868,25105,0,0.5901387855622386,9,1,0,1,0.379254160892936,0
23,110306,37,2,0,1,1,3,21734,565,15,4,87487,3960,8149,0,0.8856202642547454,2,4,1,0,0.7931300201258318,0
56,114108,7,2,0,0,2,0,31709,698,9,4,75943,9944,15032,0,0.6369778410723894,7,8,0,2,0.6655361587268203,0
63,126984,0,1,2,1,2,1,23885,555,29,2,73159,2505,22243,0,0.24152655895435915,7,2,0,3,0.5761277011277012,0
41,22204,23,3,2,1,1,3,7086,694,14,4,92338,18121,45915,0,0.8637528500700845,10,0,0,2,4.158620068456134,0
28,112769,6,3,2,1,2,2,13731,473,6,0,7584,12361,43426,0,0.6320457891475133,0,8,0,1,0.0672525250733801,0
30,107265,18,0,2,2,2,0,21592,344,22,2,85883,15843,10433,0,0.21896212498790157,4,4,1,0,0.8006619120868876,1
51,51131,21,0,0,1,2,3,14341,440,20,0,53993,17492,24887,0,0.3616665371665032,4,1,0,2,1.0559738710371398,0
42,72428,34,2,1,1,3,0,40435,838,8,0,23305,19063,17379,0,0.7899648067397825,11,5,0,1,0.3217678245982217,0
24,53870,29,1,0,0,1,0,13976,349,2,3,62286,17421,6865,0,0.7389311814871142,2,2,1,1,1.1562279561908297,1
69,123547,28,0,2,0,4,0,18374,360,5,4,14748,5760,13610,0,0.5765823695056426,1,8,1,2,0.11937157519000866,1
21,124918,21,0,2,0,1,3,13333,542,17,4,70503,9103,23880,0,0.14476750274056183,0,2,1,0,0.5643942426231608,0
25,69067,10,2,1,0,0,3,6290,568,10,4,25884,13081,10715,1,0.8032892973145042,3,1,0,1,0.3747665310495606,0
37,78585,19,2,2,1,2,2,46812,439,14,4,3396,18480,2631,0,0.3075425285527481,11,2,0,3,0.04321435388432907,0
46,127011,28,0,0,0,2,0,47305,456,18,2,10862,15785,33031,0,0.7715979389991624,10,5,0,3,0.08552015179787577,0
68,132217,33,0,0,2,4,1,49437,575,1,1,85548,358,40452,0,0.6475663657622588,9,2,1,0,0.6470272355294705,0
62,41607,0,3,0,1,0,1,24586,330,22,0,86675,5953,13830,0,0.2641702816435182,1,8,1,0,2.0831831182252984,0
63,44968,30,1,0,0,3,1,17340,307,2,1,56532,1076,24596,0,0.21236922813265668,4,8,0,3,1.2571606475716064,0
27,118934,29,3,0,1,1,3,49723,332,28,1,61522,14088,43484,0,0.13090992325771877,11,8,0,0,0.5172784905914205,0
60,31908,17,0,1,0,3,2,36655,751,4,1,83754,7236,29220,0,0.24194623658811576,10,1,0,3,2.6248589695374203,0
51,46423,16,3,0,1,0,3,49562,748,13,2,91129,5671,25772,0,0.15782902244914,9,6,1,2,1.963014023221248,0
43,129151,37,3,2,0,4,0,15560,336,16,1,89498,4974,37811,0,0.6170512477877513,11,1,1,3,0.6929717927077607,1
58,94707,13,0,2,2,0,1,24997,333,5,2,83708,3527,5116,0,0.5987831189772536,1,0,0,0,0.8838628612457369,0
66,98257,22,2,2,0,4,3,2340,754,23,3,9437,18686,16303,0,0.5861720601327972,0,4,1,2,0.09604404775232299,0
20,146282,24,0,2,1,3,1,45697,743,10,3,47891,12292,19517,0,0.6418898092248384,9,7,1,0,0.3273881954033989,0
23,81215,14,2,1,1,3,3,27013,536,17,3,94579,9796,1636,1,0.8147845339645663,9,2,1,3,1.1645508834574894,0
22,75835,21,0,2,2,0,1,33862,511,28,2,88067,1075,41590,0,0.9135527115498034,11,6,1,2,1.1612975538999142,0
22,69429,2,0,1,1,0,0,23282,439,11,2,39196,16712,26802,0,0.23037553790176213,9,5,0,1,0.5645479554652955,0
64,102152,18,0,2,2,2,1,46608,660,5,0,54454,14433,7811,0,0.5877744901689257,9,0,0,3,0.5330683687054585,0
40,128048,33,1,1,1,4,0,20076,603,15,1,83117,3477,15223,0,0.07833622124727146,8,6,1,2,0.6491081469448957,0
66,58458,34,2,1,1,2,0,49524,595,4,4,11726,7124,10581,0,0.12014243835559513,1,2,1,1,0.2005884566697458,0
26,66169,0,1,1,2,1,3,41894,451,7,4,17358,17386,20919,1,0.6543393129613905,9,3,0,0,0.2623282806147894,0
52,27659,20,0,2,1,1,3,20665,522,10,1,96368,14702,17482,0,0.48658056169045083,3,9,1,3,3.4841462091904987,1
37,80614,28,3,1,1,0,3,11923,495,23,4,57348,2821,49441,0,0.7583320868344338,2,1,1,2,0.7113900811273476,0
66,128905,5,1,0,2,3,0,40821,598,24,4,39800,9657,2604,0,0.42567748099057134,0,0,0,1,0.30875450913463404,0
59,97240,36,2,0,0,1,2,48940,828,4,4,41970,11417,207,0,0.1275984068329381,7,4,1,2,0.4316125051419169,0
52,52793,0,0,2,2,1,2,11935,787,20,2,25613,12939,28390,0,0.8720536538308254,1,5,0,2,0.48515901729395944,0
67,133688,0,1,0,1,2,0,25041,510,26,2,52596,18764,8463,0,0.08288847114532227,10,1,1,3,0.3934234935072707,0
35,66473,26,3,0,0,2,0,13467,531,5,2,22516,8686,36446,0,0.18896464253538203,7,9,1,0,0.3387239932002467,0
34,116762,20,1,0,0,1,3,12073,666,5,1,71420,2416,24990,0,0.276976865961851,11,5,1,1,0.6116716054880869,0
41,109388,15,2,2,0,0,3,8691,780,11,3,18250,19633,36236,0,0.9952806070654268,0,5,1,0,0.16683731305079166,0
20,117618,39,1,2,2,2,3,47538,478,19,4,17945,2142,12671,0,0.4168598201759839,5,7,1,1,0.1525701848356544,0
49,108330,25,3,0,0,1,2,25490,783,5,0,94940,19772,9476,0,0.5017085304781149,3,7,1,2,0.8763961968060555,0
52,126956,15,3,2,0,3,2,16688,794,21,2,35575,10234,4986,1,0.7696967509738685,2,5,1,1,0.28021519266517536,0
55,138452,27,2,1,0,2,0,33969,846,8,0,17191,207,42622,0,0.6364155853388137,0,6,1,1,0.12416577586455955,0
30,75751,0,3,0,1,1,2,14829,315,7,4,95110,10846,28590,0,0.8414206919413334,9,3,0,0,1.2555609826932979,0
64,146311,35,0,2,2,4,3,4086,765,8,3,75224,8664,15526,0,0.4864334585878938,10,4,0,1,0.5141376929964254,0
42,98915,9,3,2,2,2,3,45073,701,13,0,26360,18022,42001,0,0.972177687493222,11,5,0,3,0.26649143203760806,0
26,74254,16,0,0,1,4,3,3590,593,5,4,30671,15246,6803,0,0.796812361586308,0,5,0,0,0.41305518894605003,0
21,27006,22,1,2,0,2,3,40893,470,28,4,29921,4356,11905,0,0.4013653883132652,10,2,1,0,1.1079389765237355,0
31,138171,6,0,0,1,2,3,8860,331,27,2,42589,6024,2461,0,0.381271822945248,6,8,0,3,0.3082339998986763,0
54,136682,6,0,2,1,4,1,39176,562,18,3,32490,7605,40713,0,0.9294911920442178,5,3,0,3,0.23770503797134956,0
51,94218,14,1,1,0,0,0,2948,514,24,4,66339,1436,5673,0,0.6844156358147172,2,7,1,0,0.7041011271731517,0
28,85344,33,3,0,0,1,0,37731,488,9,3,6986,11763,10954,0,0.6214336345256386,11,3,1,0,0.08185695538057743,0
58,53840,3,0,1,2,0,2,34461,560,2,2,71602,13004,46772,0,0.7578306374338108,11,5,1,0,1.3299034175334323,0
20,52430,13,3,0,0,0,3,27295,481,16,0,87577,8698,10420,0,0.5608338281117115,1,0,1,2,1.6703604806408545,0
45,43091,13,1,2,1,1,1,39131,804,14,1,69927,10797,46735,0,0.1591667730857267,9,1,1,1,1.6227750574365878,0
46,146053,15,2,1,1,3,3,45893,641,17,1,9546,2781,17327,0,0.3192154620784311,2,5,0,3,0.06535983512834383,0
26,52983,6,3,2,0,0,3,12924,321,28,1,30241,443,29564,0,0.5579448637089698,11,2,1,2,0.5707679821829643,0
20,43989,31,3,0,2,0,2,39655,373,6,3,59589,16501,4156,0,0.018167820927166956,7,6,1,2,1.354634113073723,0
42,95451,18,2,0,1,0,1,11851,465,3,1,6224,9732,12251,0,0.4373507049632278,10,0,1,2,0.06520623146954982,0
51,128088,1,2,0,0,3,1,8734,533,17,0,48847,10962,13520,0,0.7558028792759367,6,2,0,1,0.38135500593342075,0
29,38990,9,1,0,2,2,0,43681,674,13,4,23164,566,16549,0,0.16423400451627235,11,2,1,2,0.5941010515516799,0
59,110270,16,3,0,2,4,3,49959,732,6,3,71386,19986,1905,0,0.06455895015690571,6,0,1,0,0.6473746259182008,0
26,100360,36,3,1,1,4,1,6293,633,28,0,80061,18320,9515,0,0.8360291407276985,4,3,0,3,0.7977381426863293,0
32,139469,11,1,0,1,3,0,47613,839,8,3,94261,4183,16734,0,0.617273868463362,11,7,0,1,0.6758562834751809,0
57,56081,5,3,2,2,0,1,14820,334,25,3,9664,7926,48188,0,0.17657897248946397,9,6,1,1,0.17232217685134002,0
42,31033,21,0,1,2,4,3,3291,743,29,3,75406,9844,26886,0,0.8063049805831936,2,6,0,0,2.42986498243805,0
22,128272,31,0,2,2,3,0,48163,530,6,2,33372,5801,36077,1,0.6581294714872123,0,4,0,3,0.26016589746788077,0
28,36241,19,0,0,0,1,1,13391,617,28,4,90866,13796,5661,0,0.3341192696484382,0,3,1,2,2.5072707706740984,0
51,144932,0,3,2,1,4,2,36466,642,16,1,89991,16021,33699,0,0.3761962719617392,5,9,0,1,0.6209187757017084,0
41,142451,5,0,1,2,1,1,45334,729,6,2,60379,5500,3838,1,0.15588816318704835,3,5,0,3,0.4238580283746692,0
32,25939,18,0,1,1,0,3,42970,765,17,4,47537,5402,46960,0,0.8352555942087403,6,1,1,1,1.83264582289217,0
55,133000,17,1,1,1,4,2,47823,378,21,1,23485,4781,42073,0,0.509006651643742,9,0,0,3,0.17657894736842106,0
25,67562,5,1,2,1,3,1,31796,748,3,2,89091,2686,10378,0,0.5570190766436606,9,6,0,3,1.318655457209674,0
22,55063,32,2,1,2,2,1,34809,581,23,2,91202,15515,8058,0,0.8834919151977477,9,3,1,3,1.6563209414670468,1
65,140373,22,2,2,0,4,0,18591,356,12,0,58368,17587,1989,0,0.015830616453093915,0,6,1,0,0.41580645850697784,0
43,120000,22,2,0,2,4,3,43640,490,25,2,78425,5056,9577,0,0.06692306252329205,5,5,0,1,0.6535416666666667,1
35,96721,25,2,0,1,4,1,37389,762,29,3,19847,11129,19868,0,0.161578981859815,6,8,0,2,0.20519845741876117,0
23,47045,12,1,2,2,4,1,4352,341,27,2,42123,7057,47963,0,0.03003781308814557,0,9,0,0,0.8953767669252843,0
54,136634,6,1,1,2,3,1,19062,785,6,3,16860,12099,24270,0,0.6581561566243995,1,5,0,2,0.1233953481563886,0
65,64769,14,1,2,1,3,3,29172,472,21,4,14714,15855,33884,0,0.6338794681883207,8,2,0,0,0.22717658138924485,0
30,67118,26,0,2,1,2,2,11937,549,7,4,27722,13578,28527,0,0.2108019029289856,8,6,1,0,0.41303376143508447,0
45,104703,25,0,2,2,3,3,29121,809,11,3,72779,5183,42187,0,0.14940644488669474,5,8,0,0,0.6950994718393934,0
22,121948,32,2,0,2,3,0,15602,801,9,0,34803,16326,39730,0,0.14568470138660672,10,9,0,3,0.2853921343523469,0
30,41625,14,0,2,2,0,0,42740,492,16,0,15198,16696,38735,0,0.9532414133186423,3,5,1,1,0.36511711711711714,0
34,124724,35,3,0,2,0,3,24136,464,5,4,30102,8354,15981,0,0.6935045286247415,6,6,1,3,0.24134889836759565,0
67,148557,26,1,2,0,1,1,1945,389,15,2,15447,17912,27080,0,0.5854288284650793,4,7,0,3,0.1039802903935863,1
57,47076,4,2,0,2,2,1,20812,357,21,4,52838,12580,11797,0,0.3224868718050943,2,3,0,3,1.1223978247939501,0
62,142245,1,2,2,0,0,2,8973,562,26,4,36037,9757,26457,0,0.43304319790878965,3,4,1,0,0.253344581531864,0
49,84805,32,3,2,1,2,3,24552,542,4,3,22969,15760,20917,0,0.08940588119920767,1,3,0,0,0.27084487942927893,0
46,64605,15,0,1,0,2,3,15118,518,5,0,6986,4768,8871,0,0.9981518880550014,5,0,1,2,0.1081340453525269,0
68,104565,22,2,1,1,4,1,12290,308,7,3,73277,398,19053,0,0.7550854635716348,2,5,1,1,0.7007794194998327,0
20,108509,37,0,2,0,2,0,26123,729,3,4,96890,15244,25823,0,0.6214531568282279,6,6,1,3,0.8929213244984286,0
57,59121,15,0,2,1,4,0,17383,312,4,1,19871,17431,1191,0,0.5877671952278822,3,1,1,3,0.3361073053568106,0
51,85101,13,3,2,2,1,2,11366,524,25,2,33024,18326,17514,0,0.5043143720331725,7,5,0,3,0.38805654457644445,0
57,51433,28,2,2,0,1,2,2797,366,15,4,65601,239,17787,0,0.25742742767469584,10,1,1,1,1.275465168277176,1
44,63309,25,0,1,0,1,0,27456,802,28,3,22974,6464,38398,1,0.2263904034597337,0,9,0,1,0.3628867933469175,0
30,87468,34,0,0,1,4,3,45016,483,2,1,78703,671,31528,0,0.5495324571892244,8,4,1,1,0.8997919239035991,0
62,64254,14,3,2,1,4,2,22427,507,24,1,79837,19003,9522,0,0.07020081455795169,2,0,0,3,1.2425218663429514,0
50,87293,2,3,1,0,1,1,3257,827,25,4,47641,2461,5030,0,0.07447079886853569,2,2,0,1,0.5457596829069914,0
23,116258,22,0,2,1,4,3,3197,599,5,0,4905,18490,1381,0,0.5608136031603501,4,3,1,3,0.04219064494486401,0
41,57853,28,3,2,2,3,1,9222,540,7,1,2653,1087,16753,0,0.9198120482102392,9,3,0,3,0.04585760461860232,0
36,58405,33,0,0,0,3,2,26187,754,22,2,25631,6776,5092,0,0.9142718511298545,0,1,0,1,0.43884941357760465,0
33,86652,32,2,2,2,4,0,15152,829,17,3,20180,9334,22084,0,0.010828300660792323,2,7,0,0,0.23288556524950377,0
57,63527,22,1,2,0,4,2,21781,543,8,3,85733,5124,14557,0,0.10739421564744978,3,5,1,3,1.3495521589245518,1
45,97227,6,3,0,2,0,0,36680,537,9,3,54144,12151,8567,0,0.583077693758695,1,8,0,3,0.5568823474960659,0
50,20492,2,1,0,0,0,3,12004,545,10,4,28783,16525,14616,1,0.8484757218061642,11,5,0,0,1.4045969158696077,1
65,113418,31,0,0,1,2,2,42642,644,11,3,94480,16780,19144,0,0.9544490866568287,5,2,1,1,0.8330247403410393,0
58,28811,30,0,0,0,2,2,26515,783,1,3,60857,17939,27866,0,0.8605822260457793,9,1,1,2,2.1122835028287805,0
30,113344,17,0,1,2,2,2,16416,609,15,2,88399,7054,34711,0,0.6776131352964558,3,8,0,0,0.7799177724449463,0
60,44272,6,1,1,0,1,3,7152,583,8,0,20146,10700,48743,0,0.20052507758923577,0,2,1,1,0.45505059631369715,0
62,113935,0,0,1,2,3,1,8172,337,19,4,40304,1028,25386,0,0.07262147397896235,2,5,1,3,0.3537455566770527,0
42,92010,13,3,2,2,1,1,4185,331,12,4,16536,10368,21306,0,0.047515782685644714,6,9,1,0,0.17971959569611998,0
59,112492,31,2,0,2,4,0,26352,542,6,3,7226,17054,46901,1,0.6120767846254114,2,1,0,3,0.06423567898161647,0
53,67153,5,2,0,1,0,2,31743,591,10,2,41660,16122,23013,0,0.03618860401535773,5,6,1,0,0.6203743689783032,0
44,128042,38,3,1,0,4,1,32212,591,24,1,18774,4594,29006,0,0.7392399564655506,10,0,1,2,0.1466237640774121,0
55,74110,9,2,2,2,4,3,27618,681,5,3,90623,14611,6885,0,0.7124707373509691,5,8,1,3,1.2228174335447308,0
24,33979,6,1,2,1,0,2,10161,437,24,3,87591,13394,41369,0,0.07961082477667891,0,0,0,1,2.577798051737838,1
22,130059,25,0,2,2,4,0,49533,499,7,4,10668,1855,32821,0,0.9066223650367946,1,8,1,0,0.08202431204299587,0
60,128101,33,0,1,0,2,1,18467,634,7,4,15603,16319,37564,0,0.5219292886253023,9,0,0,0,0.12180232785068032,0
62,48328,29,0,2,1,0,3,22589,746,23,3,91937,19813,14045,0,0.9044385673377316,10,0,1,0,1.902354742592286,0
68,132911,35,1,2,2,4,3,38630,647,25,4,31067,14985,25674,0,0.9016100561883221,11,7,0,3,0.23374288057421883,0
48,32867,20,1,2,2,2,0,4070,577,22,2,79243,10270,18780,0,0.1970340638871183,10,0,1,1,2.4110201722092066,0
40,79234,16,1,0,2,2,1,45708,831,22,1,24191,13597,25550,0,0.3805776279362848,5,7,1,0,0.30531085140217584,0
59,45851,32,3,1,0,3,2,9563,698,27,1,69592,9880,24235,0,0.13462633350381625,1,2,0,3,1.5177858716276635,0
27,51279,9,1,0,1,2,3,26254,690,9,1,40572,16953,12841,0,0.7749780101363207,1,3,0,3,0.7912010764640496,0
49,137431,11,2,0,1,1,0,48699,309,15,3,54618,12886,48284,1,0.5041249155378625,3,1,1,2,0.39742125139160744,0
60,116063,15,3,1,1,0,3,17585,848,6,3,33633,17530,47184,0,0.9288075753949819,11,5,1,1,0.2897822734204699,0
47,93402,31,3,0,2,0,3,31297,358,16,3,16393,11966,21305,0,0.20821521487627737,7,6,1,2,0.17551016038200468,0
56,35449,14,3,2,1,0,1,15772,387,7,2,81902,6514,40021,0,0.688367661519226,5,9,0,0,2.31041778329431,1
48,96221,26,1,2,2,4,1,15455,758,15,1,1156,4900,21223,0,0.9892368277727088,7,2,1,3,0.012014009415823989,0
35,109080,27,3,2,0,4,2,7299,403,23,4,41620,12601,43184,1,0.6653812618209913,3,8,1,0,0.38155482214888153,0
53,25451,16,1,2,1,1,3,11188,403,2,4,81132,16411,18942,0,0.06877393283071265,10,2,1,3,3.1877725826097207,1
19,107178,1,1,1,2,2,0,46454,553,29,0,58018,15301,11882,0,0.5884243496951905,2,6,0,3,0.5413237791337775,0
31,61316,35,3,0,1,4,3,47779,634,28,0,81483,5349,24714,0,0.1798427496812367,6,3,1,1,1.328902733381173,0
